ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
159826950,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,18,0,18-24,M,BLACK,988648,215208,40.757379872,-73.984126607
159826961,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,Q,113,0,25-44,M,BLACK,1040288,182451,40.667293453,-73.798001965
159827137,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,44,0,25-44,M,BLACK,1004448,237669,40.819007311,-73.927028048
159838719,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,78,0,25-44,F,WHITE,987292,185407,40.675583828,-73.989034631
159838721,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,19,0,25-44,F,WHITE HISPANIC,995661,216136,40.759920725,-73.958811194
159838723,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200511,F,M,24,0,25-44,F,BLACK,992193,228099,40.792759814,-73.971315484
159835589,01/01/2017,916,LEAVING SCENE-ACCIDENT-PERSONA,348,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,Q,113,0,18-24,M,BLACK,1039328,186422,40.678198955,-73.801430006
159838724,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,32,1,25-44,M,BLACK,1000622,235883,40.814113161,-73.940855365
159840148,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,K,73,0,25-44,M,BLACK,1006160,182603,40.667860889,-73.921022128
159840200,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,52,0,25-44,M,BLACK,1017326,259857,40.879867934,-73.880391681
159840207,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL038301C,V,K,73,0,25-44,M,WHITE HISPANIC,1009011,183273,40.669692375,-73.91074263
159838717,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,83,0,25-44,M,WHITE HISPANIC,1007128,193705,40.698330894,-73.917495073
159838041,01/01/2017,652,RIOT 2/INCITING,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2400800,M,S,122,0,<18,M,WHITE HISPANIC,952160,148792,40.575025767,-74.115516
159838017,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,72,0,45-64,M,WHITE HISPANIC,983148,175901,40.649492408,-74.003972745
159837309,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,122,0,65+,F,WHITE HISPANIC,953155,145282,40.565395053,-74.111918153
159837306,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,F,WHITE HISPANIC,1031631,216161,40.759869755,-73.828970412
159829778,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,M,1,0,18-24,M,BLACK,983728,201372,40.719404551,-74.001884563
159831260,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,81,0,45-64,F,UNKNOWN,1003979,187745,40.681979648,-73.928868959
159827147,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,72,0,45-64,M,ASIAN/PAC.ISL,982788,174192,40.64480152,-74.005269715
159831269,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,M,32,2,18-24,M,BLACK,1000641,237827,40.819448861,-73.940781977
159840145,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,77,0,18-24,M,BLACK,995906,186027,40.677278439,-73.957978952
159838730,01/01/2017,665,TERRORIST THREAT,126,MISCELLANEOUS PENAL LAW,PL 4902000,F,S,120,0,25-44,M,BLACK,961493,166569,40.623848889,-74.081979859
159838016,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,75,0,18-24,F,BLACK,1020754,176733,40.651700904,-73.868446751
159837290,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1010257,248767,40.849452916,-73.905997684
159835580,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,25-44,M,WHITE,998586,223661,40.780570632,-73.948236782
159835571,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,52,0,25-44,M,BLACK HISPANIC,1013141,254267,40.864539798,-73.895549609
159834543,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,Q,103,0,45-64,M,BLACK,1049554,197450,40.708398629,-73.764455701
159833652,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,M,WHITE HISPANIC,1008811,194221,40.699742682,-73.911423687
159833648,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,1,18-24,M,BLACK HISPANIC,1001575,232339,40.804384046,-73.937421669
159832617,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,115,0,25-44,M,WHITE HISPANIC,1016312,214279,40.75477297,-73.884276251
159831263,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,69,0,25-44,M,BLACK,1015794,169122,40.630829411,-73.886357375
159831259,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,81,0,45-64,M,BLACK,1005936,185942,40.677026245,-73.921818842
159831251,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,2,25-44,M,BLACK,1005755,234896,40.811393119,-73.922314872
159830429,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,45,2,25-44,M,WHITE HISPANIC,1033040,237544,40.818552578,-73.823729046
159830428,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,46,0,25-44,M,WHITE HISPANIC,1010168,248087,40.847586779,-73.906322009
159829758,01/01/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,B,47,0,25-44,M,BLACK,1021937,260565,40.881792687,-73.863713376
159828194,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,18-24,M,BLACK,1019620,267094,40.899722303,-73.872057882
159827306,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,18-24,M,WHITE HISPANIC,1017721,212649,40.750293815,-73.879198698
159827170,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0,65+,M,WHITE,959622,158608,40.601992589,-74.088690792
159827165,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,32,0,25-44,M,ASIAN/PAC.ISL,1000965,240134,40.825780315,-73.939605643
159827157,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,67,0,25-44,M,BLACK,1009039,176368,40.650739599,-73.910667079
159830449,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,M,32,0,25-44,M,BLACK,999428,236544,40.815929553,-73.945167357
159829770,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,25-44,M,WHITE HISPANIC,984398,173082,40.641754928,-73.999468153
159828870,01/01/2017,104,VEHICULAR ASSAULT (INTOX DRIVE,126,MISCELLANEOUS PENAL LAW,PL 12004D1,F,Q,115,0,45-64,F,WHITE HISPANIC,1015257,218072,40.765187539,-73.88806669
159826610,01/01/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,Q,110,0,<18,M,WHITE HISPANIC,1020563,212261,40.74921764,-73.868943529
159831896,01/01/2017,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,114,0,25-44,M,BLACK,1001887,216051,40.759677196,-73.936337448
159834536,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,66,0,18-24,M,WHITE,986977,167548,40.626564851,-73.990177466
159834538,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,45-64,M,BLACK HISPANIC,999428,236544,40.815929553,-73.945167357
159835579,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,75,0,25-44,M,WHITE HISPANIC,1013599,185892,40.676866918,-73.894192352
159837286,01/01/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200903,F,B,47,0,18-24,M,WHITE HISPANIC,1027688,265684,40.895816277,-73.842882785
159837296,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,M,BLACK,1006189,161784,40.610717129,-73.920985283
159824777,01/01/2017,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675,ADMINISTRATIVE CODE,AC 0161186,V,K,67,0,45-64,M,BLACK,1006319,179319,40.658846643,-73.920459727
159824786,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,25-44,M,WHITE,992043,217246,40.76297132,-73.971869791
159824790,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,<18,M,WHITE HISPANIC,1020462,212170,40.748968282,-73.869308538
159826751,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,88,0,18-24,M,BLACK,995343,188482,40.68401758,-73.960004652
159827291,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,44,0,25-44,M,BLACK,1004544,237936,40.819739931,-73.926680402
159826757,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,9,2,25-44,F,WHITE HISPANIC,990808,202418,40.722273155,-73.976342426
159826771,01/01/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 12005A3,F,M,14,0,25-44,M,WHITE,986589,213344,40.752264448,-73.991559338
159826928,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,52,0,18-24,M,BLACK HISPANIC,1012721,253539,40.862543023,-73.897071158
159826953,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,M,34,0,45-64,M,WHITE HISPANIC,1006572,254815,40.866062945,-73.919297178
159826955,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,114,0,25-44,M,BLACK,1002127,215904,40.759273236,-73.935471516
159827138,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,40,2,25-44,F,BLACK,1005755,234896,40.811393119,-73.922314872
159827149,01/01/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,75,0,45-64,M,BLACK,1014335,184797,40.67385892,-73.891543814
159827167,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,0,18-24,M,BLACK,1034777,186892,40.679516142,-73.817834048
159827289,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,44,0,25-44,M,BLACK,1004544,237936,40.819739931,-73.926680402
159840599,01/01/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,73,2,<18,M,BLACK,1009550,181844,40.665768566,-73.908805
159857598,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,25,0,25-44,F,WHITE,1003297,231385,40.801762034,-73.931204327
